ID,target
00ecbcb1b,5193957.712099836
00ed49382,12208740.97477651
00ed87564,5189147.093747689
00ef96cfd,3370353.705809535
00efe7ca3,5281315.530563057
00f36aa18,5189147.093747689
00f3fb071,5254693.804114001
00f43f548,5210911.263864146
00f4d58ec,5189147.093747689
00f56e106,4871967.559735147
00f84d8c2,5189147.093747689
00f92953b,5189147.093747689
00fa1d469,7190834.121383466
00ff96f49,6688575.670240559
0100ce0d8,10281251.45182117
0102ea9e1,5145631.770466055
0104b3af3,5189147.093747689
010672441,5189147.093747689
010771ca5,5341358.8059160365
0108aea9f,5189147.093747689
010a479e1,5525829.385013564
010d0a2dd,8722111.912925456
010e3cea2,5189147.093747689
010e5417b,5253364.522303552
01108a561,4531559.256982228
0110cca98,3821260.525055798
011449698,5153886.920505539
0114795f0,5609471.9027149435
011626c20,9836766.935179112
0117c8f27,5004124.29513519
0117dcb47,8852062.999285553
0118c34be,5343497.222187596
0119efcb9,5189147.093747689
011a58e13,5189147.093747689
011b7902b,12165587.42111291
011ca122e,8151604.837202013
012053244,5093489.895616089
0122a258e,4167413.546823834
0122a4305,5189147.093747689
01230d8ba,5189147.093747689
012414f4e,6476915.713713376
012452125,5939023.027439396
0124529b5,4981976.808828667
012556288,5624741.83866952
01257c24c,5189147.093747689
01258b972,5189147.093747689
0125b64db,5189147.093747689
01295ef92,5189147.093747689
012a2752f,5189147.093747689
012b6ba95,5761550.53158687
012b96b58,5547336.80275814
012e881b9,5189147.093747689
012f25e94,5189147.093747689
012fa70bb,4992668.9985465435
01304fc0a,5358629.90077349
013230913,6109241.459200502
01336ceb8,5218434.653631669
0133b85e7,6713156.291446841
0136f8766,5189147.093747689
0137356b9,5189147.093747689
013750184,4634854.998174954
013a3f07c,5189147.093747689
013cc1c13,5077097.570677848
013e96334,6091879.970382703
013fae0b1,5189147.093747689
014076343,5451393.0554425465
0140ea0ba,4970380.669255216
0143ee127,5142057.003401705
014461014,7753783.929242064
01446634f,5007660.196349885
014729fb2,6000406.693205781
014749c88,5829689.603118283
014787fc1,5670629.340951567
014a6143c,5745215.120548064
014af25cd,5470397.552833491
014b5797e,5189147.093747689
014badcb1,5425677.610908286
014c523b1,7487582.5766140325
014e55fdb,5189147.093747689
014ea0456,5189147.093747689
0151cc525,5189147.093747689
015409983,5463334.3812792385
015411bfe,6812251.137621415
01560b792,3801758.0315081407
0157b07da,5139547.208341537
01587bbbc,5176230.833192941
0158ba234,5841658.648073538
01590d52a,11280238.994123079
015a40790,5346731.059238678
015b07817,4477611.310945199
015fc3313,10080786.589520331
01604ee4b,5189147.093747689
016054375,6071088.142583495
01642dec0,6888854.3668938
0166ab5ea,5189147.093747689
016b405be,5048061.783403483
016bdc940,7327691.029417984
016c31d1a,4208588.532436956
016d290da,6854131.131753958
016decdd2,5168258.101857109
016ee1214,5495762.175859412
016efef23,5189147.093747689
016f60448,5189147.093747689
017029678,6201120.053849076
01704d4ca,4846016.452857905
0172638ce,5189147.093747689
0173e6be5,5189147.093747689
0174ed320,4138313.797097105
017623c5c,5189147.093747689
017a4044f,5455526.96858075
017a6c7f9,5226587.462484821
017ae7ac3,5189147.093747689
017b80d83,5379508.516280195
017d9f1a4,5817653.166925959
017e22e34,9138932.49184133
017e9a902,5189147.093747689
0180f14e9,5189147.093747689
018148c57,5451653.241666966
018166b42,7389824.445782491
0181a6d0e,5189147.093747689
018283661,5189147.093747689
0183f9b32,5143089.781022241
0186cbba4,8378550.651574595
0188bc86f,5189147.093747689
01890383f,5832267.834915258
018965366,5189147.093747689
0189c8ab0,5244077.979126805
018d514a2,5189147.093747689
018d765bb,5189147.093747689
018dbbe73,5189147.093747689
018de39ca,5247964.167974767
018fd935f,5189147.093747689
018ffc9fa,6642622.054947154
019372984,5295583.280895541
01937e592,4448671.48939894
019381521,4265017.257216643
01952e574,4414464.531893313
019540ad9,7127241.255535885
01955815c,5189147.093747689
0196be03d,5168560.714595135
01978c738,7566824.39554061
0197f607c,5620918.33817359
01980e862,5189147.093747689
019823615,5189147.093747689
019ab3785,6830712.970328839
019c0d544,5189147.093747689
019c5ad1d,5189147.093747689
019cff829,5189147.093747689
019ed3e51,5189147.093747689
019fd88df,5441134.20094668
01a0a9e06,5189147.093747689
01a1f927c,5189147.093747689
01a4d6c6c,4828314.385098992
01a697820,5189147.093747689
01a72cedb,4527386.565345032
01a900d08,5263583.367670142
01a960c35,5462546.82778928
01aa854be,5101004.177556394
01ab08b6a,4626966.296373133
01ad8126b,5711831.663705287
01af69076,5662770.780318129
01aff9a04,5189147.093747689
01b128a94,5234767.919595012
01b1e697f,5413887.548680088
01b3159e1,5189147.093747689
01b342719,4271594.102784122
01b375dad,5189147.093747689
01b6d93e9,5659016.922562855
01b6e8722,5189147.093747689
01b728f6c,5189147.093747689
01b784536,5187325.673996532
01b7d0580,9601676.218327403
01b7defea,5189147.093747689
01b80bb3c,6630539.50533294
01b8c1484,5189147.093747689
01bbb0d76,5189147.093747689
01bc848d9,5797225.339519094
01bd8211e,5189147.093747689
01bdda11d,5318910.195603169
01be390b4,5077097.570677848
01be6122c,5244168.404527746
01c1d1fb0,5448748.350395927
01c33d5d2,5189147.093747689
01c34e2ff,5189147.093747689
01c362322,5037709.7470374005
01c553e1a,5666548.515863881
01c65531d,5158117.247627641
01c6933d0,20013934.50926234
01c74c797,5189147.093747689
01c7eafe8,6139662.7005410055
01c81cd35,10934718.309527373
01c898445,8696316.969376488
01c9fd3a7,5147783.352781549
01ca7113f,5189147.093747689
01cb0f6ea,5287786.149776956
01cc582f5,4291854.83293617
01cca8141,9253144.1003742
01cef01a2,4136342.015069338
01d10e85d,4963327.330409323
01d193713,5841125.840451877
01d2fecbe,5189147.093747689
01d38c28f,5189147.093747689
01d396bc2,5189147.093747689
01d7bfe15,5224125.255402518
01d8282f2,5566392.846686036
01d94bd22,5189147.093747689
01da2afeb,5566592.86338092
01db02cda,5189147.093747689
01dd4ee95,5189147.093747689
01dd8785b,4744616.361431981
01dff0d9c,5189147.093747689
01e04a9fb,5189147.093747689
01e06a9f0,5189147.093747689
01e1970fb,5398086.335063289
01e1ee7f9,5667104.712473722
01e37465e,5503495.994812858
01e38e47e,5130303.515131876
01e6618b1,5189147.093747689
01e8de681,8439338.71677502
01e9513b2,5189147.093747689
01ea633f5,5700166.7859678855
01eba0824,5797109.196165452
01eca1d02,5212120.7569403425
01ed1f78a,5485386.401508314
01ee29ec7,9040414.988282938
01eed81f9,6504117.1187336445
01ef1d226,8457400.814151023
01f0030e3,8971488.833988138
01f15fad3,5189147.093747689
01f330ffe,5184963.811773451
01f39eb1e,4075587.059760849
01f44549a,5723979.5604584925
01f5a652b,5189147.093747689
01f889c84,8823902.829423867
01fa9c31e,6477426.209807491
01fd4e7e9,5928197.806768655
01fde1134,5365662.39399381
01ff14471,6238567.715451645
01ffa7fbe,5189147.093747689
02001f60c,7164767.248056548
0201ea0a0,5122503.401869687
0201fe232,5189147.093747689
020699f8e,6134752.010255548
0206a24ce,11361546.636886574
0206bfd06,5189147.093747689
020741219,5977806.513811281
020816bdb,5189147.093747689
0209a7570,5189147.093747689
0209bf7b8,5486392.456914287
0209d2fd2,5189147.093747689
020b294bd,5189147.093747689
020b5b442,6655685.949633713
020bd2d15,5189147.093747689
020eaebb2,5247944.458509922
020ed0585,5189147.093747689
020f67b89,6795939.777407343
02118146a,4673296.476418271
0211c154c,8397742.596099922
0211f9abc,7531574.390191757
021257ae5,7578049.408188543
02135d6ab,5961584.434230434
02170db23,5189147.093747689
02180e987,4529862.620362838
0218218c1,7092226.874676562
0218cd3d7,7203484.184354082
0219f8398,7433493.060866935
021aee575,5189147.093747689
021bd4dca,5254693.804114001
021da9216,5189147.093747689
021ebd418,5189147.093747689
021fd795a,5121470.624249151
02223cd36,4874555.100716427
0223c16c1,5189147.093747689
022678dd2,4990865.492774429
022792b0a,5199842.647974964
022804284,5176823.542220199
0228aa82d,6071577.312350306
0229e75c4,5189147.093747689
022a8c2f7,5811635.779910864
022cb2631,5101004.177556394
0230d4064,10210015.569846213
023377ebc,6244942.297997516
02342e4f7,5189147.093747689
0235e2eab,6295879.944860072
023990ec3,5189147.093747689
023ac9a3c,5189147.093747689
023b81381,5189147.093747689
023fa6bf0,5646591.073824015
024078072,4650021.113409222
0241d1cc7,5281549.809407521
0241dbd70,6619576.462999038
02423aea3,5433119.394509109
0242e62ca,5513077.189123596
024306e5d,5189147.093747689
0244ca2e6,5189147.093747689
0245590f8,5189147.093747689
0246d6ee2,5931217.825664124
024739c7d,5463803.444030921
024766f47,4732538.458757877
024813220,5015408.24081778
024890eac,5409114.064309263
024c65d46,5777693.532773812
024c8f9db,6502398.586466851
024cbb5b4,5313231.691550724
024d9058c,4980903.21464928
024fe32af,8516390.634840388
025045845,11469810.00715876
0250eb809,4962889.099085096
025179e5e,5189147.093747689
02537cf5e,5189147.093747689
0254223d8,5189147.093747689
0256c0b0e,7752947.929617167
025774ca3,7482763.438773118
025786cb9,5189147.093747689
0257e2b97,4235570.985093006
025994da9,5189147.093747689
025a2f31f,5189147.093747689
025a544da,5189147.093747689
025a96ed9,5792485.589905231
025abdc92,5321918.287318406
025ba7d70,5462585.583669087
025c222b3,5189147.093747689
025c7bb5f,5189147.093747689
025e5d770,5811082.634443388
02635ccad,5189147.093747689
02648787c,7017505.564639124
026756d03,5239981.392962033
0267a271c,5189147.093747689
02681ecec,5189147.093747689
02697d7c3,5706792.725623206
0269a6f71,5189147.093747689
0269d314c,5189147.093747689
0269dba28,6363426.846364051
026a61d88,4239090.391981551
026aeaa2c,5189147.093747689
026b02a83,5435874.927862819
026baed22,6023163.097983601
026c4e17b,5050163.149285927
026c5991c,4474724.652898574
026cf59d9,5313579.34109768
026cfc392,4185247.7090934655
0270a390f,5152349.191492514
0270be3af,5216823.502769832
0270e156b,5173582.31872235
027124809,5269665.542478282
0272c405a,6781271.739394096
027400cb8,4972152.7599094855
0274ce8b8,5136202.708363796
027769b10,5189147.093747689
0277d96d0,5189147.093747689
027a21566,5189147.093747689
027c75423,6021986.577492618
027cc80a8,7387436.285998043
027d5aea6,6604265.173362464
02865c5ec,7114424.442005133
0287280ba,5446553.024631732
02898064e,5224648.141221128
028988631,7482971.570390558
028a5c0d4,4872848.191392057
028da53a4,6503802.742606957
028ee267a,5189147.093747689
0292f2fc5,5376893.896238208
02975edfa,4988589.7436346365
029a9db2e,5189147.093747689
029b14b56,5189147.093747689
029bbe7d3,5189147.093747689
029c1e398,4706247.15068822
029da4b41,5189147.093747689
02a0c1918,7047369.703574524
02a2a1bdf,8132241.489123003
02a2c00e0,5189147.093747689
02a31514c,5189147.093747689
02a3dc04d,6252558.572702687
02a565b91,5161520.772611716
02ac98fd5,5189147.093747689
02adff31a,5189147.093747689
02affe93a,5189147.093747689
02afff518,6117125.6099105505
02b000198,3605836.6965672285
02b0b4bae,5781058.844789137
02b0c3fdb,6770315.25958822
02b220cf1,6676161.300903772
02b25ade0,5189147.093747689
02b413bb1,6853209.559750504
02b4aaba1,9087316.353376862
02b67ff32,5519212.709753667
02b71a6b2,6850010.203544174
02b79188f,5025996.285942684
02b8961fc,5188494.9665021645
02b96ff6c,5105604.263096591
02bad4594,5945237.146492631
02bbd7b9d,9187265.497476984
02bcf8e90,8349095.03312695
02bde66d2,8063264.91600597
02bfe3c59,7017296.195665008
02c119238,5224220.154658582
02c16cb74,5084052.690706648
02c475e65,5189147.093747689
02c4d224b,5189147.093747689
02c6d9700,5189147.093747689
02c74523d,10837578.553256856
02c7c5e05,5189147.093747689
02c8a1f80,4311538.633976791
02c8c7175,5189147.093747689
02c91d25d,5189147.093747689
02ce4321f,5189147.093747689
02cfae275,7102340.546620375
02d07cb78,9929362.573487855
02d147e50,5189147.093747689
02d173c38,5189147.093747689
02d1a1e82,5248653.54610134
02d2dc64c,5145631.770466055
02d3dcc5a,7980847.082420913
02d67ed4c,6904583.767053157
02d682de1,6748032.676433223
02d72b46d,5203863.735344644
02da114c7,5077668.30835078
02da41c7e,6183289.590638933
02dad771a,5352933.348811976
02db2bb9a,3274664.1542945486
02dc20d11,5212539.824482192
02dc3b94d,5189147.093747689
02dd17f6f,5064614.742698767
02deaaed6,5189147.093747689
02dfd3b7c,6535425.71189598
02e0b923c,5189147.093747689
02e23559a,6191858.128312492
02e2acbaa,5189147.093747689
02e5349d9,5398174.315924227
02e6bbef5,5277547.837144154
02e7849bb,5189147.093747689
02e80faad,5189147.093747689
02eaec8f8,5237974.163890314
02edb9180,13603726.11295507
02ee21874,5189147.093747689
02ef3cdc7,5507392.296784349
02f18ce31,5224220.154658582
02f20fa4a,5189147.093747689
02f492e98,5189147.093747689
02f7d06a3,5189147.093747689
02f8c9d39,9711901.798367105
02f928f97,5676018.446808148
02f97eb4f,5189147.093747689
02f9cc844,5788521.010509354
02f9f46ac,4997956.024664645
02fb07a76,4206170.011113
02fb4683c,5646779.434544962
02fd708e8,6983437.724317294
03026bfdd,5189147.093747689
0304186ba,5189147.093747689
03052941a,5048955.876504824
030553c29,5037515.107566582
0306f5c13,5189147.093747689
03078adf4,5106115.48806173
030a2297c,5189147.093747689
030b9a986,6207831.570414112
030bbd54c,6293335.8091953015
030d81f86,5189147.093747689
03101eca5,5189147.093747689
0311bb483,6417287.707227426
03121027c,11717707.509809524
0312ea7f8,5189147.093747689
0313323d7,4670784.907749476
03148fa17,4507987.88892024
0314aa65d,9884005.254602786
03156f66a,4764032.939557792
031775c5a,7479733.970869525
0317cd26f,5545161.521750976
0317dc1c8,5017877.80628285
031959763,6666195.226109021
031961e5e,5189147.093747689
031a6f52d,5189147.093747689
031af41a0,5189147.093747689
031be3013,5003158.60931067
031c054a3,5451042.335333087
031e02d13,5388489.129108008
031fe6025,5777693.532773812
03226e167,9927728.06908992
032313121,5189147.093747689
03252fdf8,5291880.130081766
0325ef5e3,8784748.269602513
03278afaa,5221549.240707037
0329abefe,5165035.020191524
032b82f0c,5189147.093747689
032cb3413,4388540.3799681375
032f7abe9,6012919.283103926
032fd3cf7,5169030.971315351
033135e05,8460993.21355045
03316e7c8,5998188.588753032
0333c53fa,4223449.81803781
033611b09,5189147.093747689
033656403,4991699.489660389
0337427ab,5189147.093747689
0338d1fb6,5189147.093747689
033948435,11451356.644545697
033b70fcb,5189147.093747689
033d3323b,5102211.277365705
033db5f65,5189147.093747689
0341af76c,5189147.093747689
03434b4b4,5189147.093747689
0344e4977,10177256.47134013
0346fb76b,6000029.197189615
034ad33d6,8205527.55685463
034af5dae,5061946.596371787
034b70bda,5919523.488549763
034f2607b,4081832.452072068
034f28339,6051296.237357285
034fb173b,5189147.093747689
03504923d,9812521.300394867
035226e6e,5086058.669927952
035585d5c,8405653.955568487
035643e2b,5189147.093747689
0356dfccd,5178703.626780195
0356fc880,5189147.093747689
03578cd16,5189147.093747689
0358c22f6,5189616.109203047
035a91cf2,5189147.093747689
035b789d2,7900050.381950458
03610ecc7,4785751.807656607
03656e62f,6044999.883812226
0365b7b3a,4708393.223890455
0365f0a9f,5086058.669927952
0367cb231,5189147.093747689
03687090c,5189147.093747689
036b2dd1e,5081894.1687138695
036f3dd40,5189147.093747689
03700787a,5464294.113459645
03705c6ef,5189147.093747689
03722e7be,5189147.093747689
037248721,5894152.295697323
037269293,8197140.567371084
03782136e,6581134.178351599
03796cf0e,5028965.268227633
037dc14e7,5303082.6649065465
037ec2166,5189147.093747689
037f61da3,5189147.093747689
0380c62db,6603069.336205413
03857cb43,5189147.093747689
0387bf802,5453166.146915641
038838fee,5258880.971900666
0388b0dc1,9002280.914465386
038ad1732,5189147.093747689
038b7c09a,9308000.800188962
038c061e1,5189147.093747689
038da9843,5189147.093747689
038ded2fe,4542508.441213705
038f623c2,5429568.46752816
039105297,5189147.093747689
0391c19bf,5244035.707371946
0393e0694,5189147.093747689
03949736d,9400314.525770757
03959e9a9,6422138.285270441
03968aeb0,5189147.093747689
039a844b4,5134555.146886089
039e289ac,6390887.504342044
03a062fbb,8883307.349365262
03a4623d5,5189147.093747689
03a546322,5189147.093747689
03a5c6003,5189147.093747689
03a5f4351,5189147.093747689
03a81c915,6604449.333835411
03aaf818c,6060774.4670502795
03ab8fc70,11158358.945638664
03aea7af1,7503586.911100176
03b10328e,5153257.170000288
03b27dded,5363109.19986428
03b46ad5d,7172577.701767412
03b4b4a3e,5189147.093747689
03b67d81b,5189147.093747689
03b6c19da,5189147.093747689
03b835ca7,5189147.093747689
03b882553,5249265.753795707
03b99b5f9,6787585.196866213
03b9a2af2,11594814.924562298
03baf448a,7067040.353505719
03bedbe9d,5218210.486158573
03bfd20b9,5189147.093747689
03bfe3bc5,4162494.2240414736
03c18ac69,5183119.268506742
03c27a2bf,5189147.093747689
03c760f76,6990983.074834768
03c8caae7,5263280.449708054
03c9a65f8,5173937.134619382
03cdb39c1,9334551.947025323
03d4bd5b8,4787701.462404197
03d73e9c5,5091885.307366816
03d854501,5189147.093747689
03d893c26,5353720.815733767
03da7d69e,4906009.949321688
03db05222,3910978.0131493895
03dc6875e,4004400.767491649
03dfb0bd7,5034882.376228571
03e09458b,5189147.093747689
03e10ddf7,4885015.135436614
03e28b99f,5955071.956729381
03e58b888,5064745.634608534
03e592e94,5398092.121548281
03e755a97,4947090.556035375
03e78798a,8987774.192647638
03e823704,5189147.093747689
03e882a88,5189147.093747689
03e897c29,5189147.093747689
03ebad6bc,5565011.530279303
03ebf5ecf,4398573.728921777
03ec3ab4e,5189147.093747689
03ec5eed1,8171936.8940291265
03ed5c911,4962161.7257441385
03ed976ab,5507392.296784349
03ef34c90,5189147.093747689
03f203cfa,9342166.414414907
03f3c8c46,4872916.944686765
03f492c31,7249874.21445755
03f5b5e4a,5189147.093747689
03f6822ee,5189147.093747689
03f6de512,6854421.709816241
03f73ef0e,8516851.284719262
03f74f010,11359100.76159649
03f82bc6c,5680068.301431734
03fa0306c,6057614.164025798
03fc7fa27,4471833.605921584
03fe6e716,5429568.46752816
03ffe3f49,5189147.093747689
04023973e,5678499.520015764
04042f2d4,8621493.5869483
04045c3a4,5189147.093747689
0404fb8e2,5189147.093747689
0406e6e47,5698704.140736925
040951939,5010674.382342016
0409890f8,5189147.093747689
040ca2949,5189147.093747689
040f6b98c,6676164.491547808
040fb51e2,6065100.309824276
0411c1468,5607876.33882622
04127fa80,6706338.085849689
0412f421d,5189147.093747689
041346d0f,5189147.093747689
04137899d,7056140.8070941195
0419a598f,5189147.093747689
041abacf2,4730751.727172615
041ac253e,4767545.305561062
041ae628c,5189147.093747689
041b2eaa1,4802402.616843092
041d211ec,5189147.093747689
041d6aa88,4714811.036373685
041e0fa5a,5864941.996538085
041fec996,5982254.734623718
042091615,5979220.784930175
0423774bc,5189147.093747689
04245c9ab,5189147.093747689
0425713aa,4521572.849258987
042576594,6741531.244851804
04258a134,5189147.093747689
04290d6e3,4709769.609254278
0429ef94f,8028014.764928691
042acad39,4211772.996043987
042b75b8b,4773066.407594885
042b8215b,10698257.54995964
04305a384,5189147.093747689
04314d3a3,4502940.81756577
04315db05,7406139.198885703
04345543a,5189147.093747689
043593500,5244399.9614624595
0436f2c86,5189147.093747689
04370ab18,5189147.093747689
0437281f5,6974709.337828436
0438dc28d,5189147.093747689
043be1af1,5352089.282346004
043c23fbe,4910956.956376871
043dce29d,5189147.093747689
043e4b825,5189147.093747689
043f5244b,8044247.931079219
043fd2e42,5189147.093747689
0441a98fe,7400451.404858251
044541178,5189147.093747689
04457b1e5,5189147.093747689
04462ec86,5189147.093747689
044683ae6,5104761.262908789
0448aa36f,5189147.093747689
0449d0137,4589941.792999559
044b95f86,5189147.093747689
044b97b6c,6655874.308327586
044c7fd20,6711818.292091334
044c8dfd9,5189147.093747689
044d8ee8d,5138059.614897064
044eb2751,5189147.093747689
044efc778,5189147.093747689
045082aa1,5716620.005010654
04518a146,5932691.223536422
045239fe8,4494168.607979329
0453a3e09,7356074.358499937
0454417ec,7208512.621375162
0454de019,5767087.324288839
04562691c,5678617.957861224
0458a04a0,5548909.197447132
045901f6a,5155511.007094482
045986d3a,5189147.093747689
045bce540,5368289.614908926
045ce5b8c,5189147.093747689
046021d41,5189147.093747689
0462e36a5,5372907.720265524
046526fe2,5066213.376281427
04655596d,6494171.80220514
04658f5b6,5189147.093747689
046692f4b,5125056.269860164
046868511,4766859.8363869665
046892828,5189147.093747689
046b3d7ef,5352740.463141575
046c924e3,4415174.453378363
046e2664e,6264634.816701144
046e3b5b4,7840326.922729449
046f20f0d,5189147.093747689
047157871,5189147.093747689
04722b965,5189147.093747689
0478dd0a3,5253048.403705061
0479371c3,5002399.141250156
047ac78ea,5038693.922523449
0481e6914,4284999.628363337
04822e352,5189147.093747689
0483111ba,5189147.093747689
0483794aa,6803138.937959621
048443c83,5189147.093747689
04847c5ea,5189147.093747689
048658031,5189147.093747689
048694692,7857903.543096844
048712c35,5579986.865232297
048b1b81c,5665589.276624631
048def5ee,5251908.458034947
048e4e5ce,5189147.093747689
049036175,14166060.85599959
04905d5d0,7026996.690857007
0490bce2f,5189147.093747689
0492364a6,5240468.018818634
0493c1057,4222087.116961562
0494cbc16,5189147.093747689
049670925,5189147.093747689
04998f537,5189147.093747689
04999528c,4787913.694339009
049a35c33,5848012.137646555
049a8e3e5,5189147.093747689
049ab0d4d,4599253.134513358
049b66c17,5189147.093747689
049e17289,4657246.554524553
049e7e088,4840968.952459168
04a049e48,4968567.23692974
04a095504,5189147.093747689
04a105753,5189147.093747689
04a231167,7399936.5484285075
04a3c6d21,5189147.093747689
04a5a539f,5189147.093747689
04a746dc8,5189147.093747689
04a992add,5039222.824558653
04a9e4aeb,4518790.951613863
04aa2e15a,6495321.813444537
04aa6b5fc,5292152.164245821
04ab00450,5189147.093747689
04ab1de8e,7980074.301282563
04ad57b6d,5262206.560919354
04ae21348,4573846.518275769
04af5fa34,6781552.170244311
04afeb8ac,9029692.411339901
04b0e1550,5189147.093747689
04b1ca833,4930554.281957078
04b2cb591,5189147.093747689
04b2d3d86,5189147.093747689
04b432011,5189147.093747689
04b44859f,4667172.107801672
04b56ec7a,6142086.987013445
04b7f99d1,9010284.167892082
04b9581f6,5189147.093747689
04b98c616,4055282.5587635683
04b993254,5412980.07036589
04ba2dd27,5189147.093747689
04bfe03f9,4992821.438203912
04c147ebb,5525883.504513366
04c1c0844,5519230.147552628
04c1c5c42,5189147.093747689
04c26c79a,5189147.093747689
04c361aa2,12014077.227316659
04c458cd8,4036871.5961800837
04c59d3cd,5065407.473133391
04c5e1daf,5189147.093747689
04c82f4d9,5299287.080715605
04c84a436,5189147.093747689
04c9f9d02,5189147.093747689
04d0d5de5,4221793.3397622565
04d1b813d,4565088.172540622
04d3f5d25,5161520.772611716
04d4c2c11,5189147.093747689
04d57e1a7,5189147.093747689
04d908feb,7234126.33756837
04d9847b7,5408045.104678921
04da1b767,5476125.28660208
04dd95d2a,4243072.693958703
04e249294,4948610.8649052335
04e2ae28a,4605911.827651528
